car_name,car_prices_in_rupee,kms_driven,fuel_type,transmission,manufacture,engine,Seats,num_owners
Hyundai Verna 1.6 CRDi S,658000.0,31837,0,0,2015,1582.0,5,2
Audi A3 35 TDI Premium Plus,2580000.0,39000,0,1,2020,1968.0,5,1
Maruti Alto LXi BSIII,120000.0,78000,1,0,2006,796.0,5,2
Ford Ecosport 1.5 Petrol Titanium Plus AT BSIV,1185000.0,31000,1,1,2020,1497.0,5,1
Maruti Swift VDI,388000.0,115986,0,0,2013,1248.0,5,2
Toyota Etios G SP,392000.0,73029,1,0,2014,1496.0,5,2
Hyundai Verna 1.6 SX VTVT AT,635000.0,25000,1,1,2013,1591.0,5,2
Honda Amaze E i-Dtech,244000.0,74809,0,0,2013,1498.0,5,1
Hyundai i20 1.2 Magna,272000.0,33560,1,0,2011,1197.0,5,1
Hyundai i10 Sportz AT,286000.0,40821,1,1,2011,1197.0,5,1
Mercedes-Benz C-Class C 220 CDI Celebration Edition,1575000.0,58000,0,1,2014,2143.0,5,2
Ford Figo Petrol EXI,163000.0,75991,1,0,2010,1196.0,5,2
Maruti Swift ZXI ABS,178000.0,136432,1,0,2008,1298.0,5,2
Maruti Alto LXi BSIII,,70229,1,0,2008,796.0,5,4
Toyota Innova Crysta 2.8 GX AT 8S BSIV,1725000.0,83000,0,1,2016,2755.0,8,2
Hyundai Santro Xing GLS,111000.00000000001,51915,1,0,2008,1086.0,5,1
Volkswagen Polo GT TSI,550000.0,63100,1,1,2014,1197.0,5,2
Mercedes-Benz GLE 250d,4800000.0,54000,0,1,2017,2143.0,5,2
BMW X1 sDrive20d xLine,4550000.0,9000,0,1,2021,1995.0,5,1
Hyundai Santro Xing GL Plus,325000.0,46833,1,0,2012,1086.0,5,1
Hyundai Verna 1.6 CRDi EX MT,525000.0,78744,0,0,2012,1582.0,5,2
Maruti Swift VDI BSIV,490000.00000000006,79542,0,0,2014,1248.0,5,2
Honda City 1.5 V AT,459999.99999999994,96000,1,1,2010,1497.0,5,2
Kia Sonet GTX Plus Turbo iMT,1325000.0,13000,1,0,2021,998.0,5,1
Maruti Swift VDI BSIV,380000.0,44521,0,0,2010,1248.0,5,1
Hyundai Grand i10 1.2 Kappa Sportz Option AT,547000.0,29927,1,1,2017,1197.0,5,2
Honda CR-V 2.0L 2WD AT,1975000.0,48019,1,1,2017,1997.0,5,1
Hyundai Grand i10 Asta Option,675000.0,27311,1,0,2017,1197.0,5,2
Mahindra XUV500 W11 Option AWD,2050000.0,14000,0,0,2021,2179.0,7,1
Hyundai i10 Magna 1.2,315000.0,64640,1,0,2009,1197.0,5,1
Honda City i VTEC S,499000.0,96505,1,0,2012,1497.0,5,2
Toyota Fortuner 2.8 2WD AT BSIV,3200000.0,90479,0,1,2018,2755.0,7,1
Hyundai Venue S Opt,965000.0,3500,1,0,2022,1197.0,5,1
Tata Nexon 1.2 Revotron XT,855000.0000000001,42374,1,0,2018,1198.0,5,1
Maruti Baleno 1.3 Alpha,710000.0,45879,0,0,2016,1248.0,5,1
Maruti Ciaz VDi Plus SHVS,572000.0,120000,0,0,2016,1248.0,5,2
Hyundai Grand i10 Asta,470000.0,89680,1,0,2015,1197.0,5,2
BMW 3 Series 320d,1275000.0,99000,0,1,2012,1995.0,5,3
Maruti Zen VXI,110000.00000000001,90000,1,0,1998,993.0,5,3
BMW X5 xDrive 30d Design Pure Experience 5 Seater,5975000.0,27000,0,1,2018,2993.0,5,1
Skoda Superb Elegance 2.0 TDI CR AT,1465000.0,79776,0,1,2015,1968.0,5,1
Toyota Land Cruiser Prado TX,5400000.0,67000,0,1,2011,2982.0,7,1
Skoda Octavia 2.0 TDI MT Style,1475000.0,108000,0,0,2017,1968.0,5,1
Volkswagen Vento 1.5 TDI Highline BSIV,944999.9999999999,58000,0,0,2019,1498.0,5,1
Skoda Octavia 1.8 TSI AT L K,2275000.0,32067,1,1,2018,1798.0,5,1
Toyota Innova Crysta 2.4 VX MT BSIV,1950000.0,52187,0,0,2017,2393.0,7,2
BMW 5 Series 530d M Sport,5875000.0,17100,0,1,2019,2993.0,5,1
MG Hector Plus Sharp DCT,1939999.9999999998,9562,1,1,2021,1451.0,6,1
MG Hector Sharp Diesel MT BSIV,1810000.0000000002,36388,0,0,2019,1956.0,5,1
Mercedes-Benz C-Class C 250 CDI Elegance,975000.0,45000,0,1,2011,2143.0,5,2
Jeep Compass 2.0 Sport Plus BSIV,1775000.0,36149,0,0,2019,1956.0,5,1
Kia Seltos GTX Plus,1695000.0,20155,1,0,2020,1353.0,5,1
MG Hector Sharp AT BSIV,1675000.0,51904,1,1,2019,1451.0,5,1
Volkswagen Polo GT TSI,725000.0,54000,1,1,2015,1197.0,5,1
Kia Seltos GTX Plus,1565000.0,31727,1,0,2019,1353.0,5,2
Mahindra XUV500 AT W10 FWD,1445000.0,73986,0,1,2017,2179.0,7,1
Kia Sonet 1.5 GTX Plus Diesel,1425000.0,7100,0,0,2021,1493.0,5,1
Kia Sonet GTX Plus Turbo iMT,1395000.0,5397,1,0,2021,998.0,5,1
BMW X3 xDrive 20d Luxury Line,4950000.0,65000,0,1,2018,1995.0,5,1
Hyundai i20 1.4 Asta Option,700000.0,90000,0,0,2017,1396.0,5,1
Maruti Swift Dzire VXI,475000.0,80000,1,0,2013,1197.0,5,2
Volkswagen Polo GT TSI,700000.0,91000,1,1,2015,1197.0,5,2
BMW 7 Series 730Ld Sedan,2375000.0,69000,0,1,2010,2993.0,5,2
Toyota Fortuner 4x2 Manual,1750000.0,89000,0,0,2014,2982.0,7,2
Hyundai Santa Fe 4X4,825000.0,95254,0,0,2013,2199.0,7,1
Hyundai Creta 1.6 VTVT SX Plus,1050000.0,51000,1,0,2016,1591.0,5,1
Hyundai i10 Sportz AT,395000.0,62000,1,1,2014,1197.0,5,2
Tata Hexa XT,1235000.0,120000,0,0,2017,2179.0,7,1
Tata Harrier XZA Plus Dark Edition AT 2020-2022,2575000.0,2000,0,1,2022,1956.0,5,1
Volkswagen Polo Cup Edition Comfortline,685000.0,46000,1,0,2017,999.0,5,1
Maruti Ertiga SHVS ZDI Plus,944999.9999999999,65000,0,0,2017,1248.0,7,2
Maruti Alto K10 VXI,425000.0,22248,1,0,2017,998.0,5,1
BMW 5 Series 520d Luxury Line,4300000.0,40000,0,1,2018,1995.0,5,1
Honda City i VTEC S,575000.0,73000,1,0,2013,1497.0,5,1
Volkswagen Polo GT 1.0 TSI,1145000.0,54000,1,1,2021,999.0,5,1
Honda Civic 1.8 (E) MT,260000.0,90000,1,0,2006,1799.0,5,2
Jeep Compass Model S DCT,2725000.0,15000,1,1,2021,1368.0,5,1
Kia Seltos GTX Plus AT D,1820000.0,30000,0,1,2021,1493.0,5,1
Jaguar XF 2.2 Litre Luxury,2795000.0,26000,0,1,2016,2179.0,5,1
Mahindra Scorpio SLX 2.6 Turbo 7 Str,350000.0,155000,0,0,2006,2609.0,7,2
Mercedes-Benz GLA Class 200 Sport,3425000.0,29366,1,1,2019,1991.0,5,1
Volkswagen Polo 1.2 MPI Highline,675000.0,28211,1,0,2016,1198.0,5,1
Kia Seltos GTX DCT,1675000.0,40000,1,1,2019,1353.0,5,1
BMW 5 Series 520d Luxury Line,2450000.0,54000,0,1,2015,1995.0,5,1
Mahindra XUV500 W8 2WD,1025000.0,82000,0,0,2015,2179.0,7,2
Hyundai Verna 1.6 SX VTVT,465000.00000000006,117000,1,0,2011,1591.0,5,1
Mahindra Scorpio S10 8 Seater,1125000.0,111000,0,0,2015,2179.0,8,2
Maruti Swift Dzire AMT ZDI Plus,795000.0,108000,0,1,2018,1248.0,5,1
Maruti Omni 8 Seater BSIV,330000.0,4000,1,0,2017,796.0,5,1
Toyota Innova 2.5 V Diesel 7-seater,685000.0,290000,0,0,2011,2494.0,7,3
Ford Endeavour 3.2 Titanium AT 4X4,3590000.0,35000,0,1,2019,3198.0,7,1
MG Hector Sharp DCT,1795000.0,13000,1,1,2020,1451.0,5,1
Ford Freestyle Titanium Petrol BSIV,490000.00000000006,60000,1,0,2018,1194.0,5,1
Ford Ecosport 1.5 Diesel Titanium Plus,975000.0,90000,0,0,2018,1498.0,5,1
Mercedes-Benz GLA Class 200 d Sport,3375000.0,16975,0,1,2019,2143.0,5,2
Hyundai Grand i10 Magna Petrol BSIV,575000.0,11000,1,0,2018,1197.0,5,1
Skoda Rapid 1.5 TDI Style BSIV,985000.0,59000,0,0,2018,1498.0,5,1
Maruti Wagon R LXI DUO BSIII,225000.0,46000,Lpg,0,2008,1061.0,5,2
Maruti Alto LXi BSII,135000.0,80000,1,0,2004,796.0,5,3
Hyundai i20 Petrol Asta Option,750000.0,25000,1,0,2019,1197.0,5,1
Hyundai i20 1.2 Asta,725000.0,54801,1,0,2018,1197.0,5,2
Honda Accord V6 AT,200000.0,75000,1,1,2005,2997.0,5,2
Maruti Vitara Brezza ZDi,865000.0,130000,0,0,2017,1248.0,5,1
Hyundai Accent Executive,310000.0,71000,1,0,2013,1495.0,5,2
Honda CR-V AT With Sun Roof,1000000.0,70000,1,1,2010,1198.0,5,1
Hyundai Venue SX iMT,1044999.9999999999,14115,1,0,2019,998.0,5,1
Honda Amaze VX Petrol BSIV,750000.0,30000,1,0,2019,1199.0,5,2
BMW X3 xDrive20d xLine,3995000.0000000005,63170,0,1,2017,1995.0,5,1
Toyota Corolla Executive (HE),295000.0,80000,1,0,2006,1794.0,5,2
Mercedes-Benz CLA 200 CDI Sport,3295000.0000000005,47253,0,1,2018,2143.0,5,1
Mahindra Xylo E4,295000.0,56117,0,0,2009,2498.0,7,1
Mercedes-Benz CLA 200 CDI Sport,3395000.0000000005,14324,0,1,2018,2143.0,5,1
Mercedes-Benz C-Class C 200 CGI,3445000.0000000005,27600,1,1,2018,1991.0,5,1
Skoda Octavia 1.8 TSI AT Style,1948999.9999999998,38391,1,1,2018,1798.0,5,1
Audi A4 35 TDI Premium Plus,3245000.0000000005,49000,0,1,2018,1968.0,5,1
Ford Ecosport 1.5 Diesel Trend Plus BSIV,775000.0,45000,0,0,2017,1498.0,5,1
Chevrolet Cruze LTZ AT,695000.0,68000,0,1,2014,1998.0,5,2
Maruti Baleno 1.3 Alpha,825000.0,67000,0,0,2018,1248.0,5,1
Hyundai i20 1.2 Asta,775000.0,80000,1,0,2018,1197.0,5,1
Volkswagen Polo 1.2 MPI Highline,675000.0,62000,1,0,2016,1199.0,5,1
Tata New Safari Dicor VX 4X2,250000.0,50000,0,0,2009,2179.0,7,2
Mahindra XUV500 W8 2WD,695000.0,100000,0,0,2012,2179.0,7,3
Honda City GXi,275000.0,75000,1,0,2006,1497.0,5,5
Mahindra XUV500 W6 2WD,650000.0,120000,0,0,2014,2179.0,7,2
Mercedes-Benz B Class B200 CDI Sport,1745000.0,37000,0,1,2016,2143.0,5,2
Audi Q3 35 TDI Quattro Premium Plus,3100000.0,64000,0,1,2018,1968.0,5,1
Toyota Etios Cross 1.4 GD,695000.0,79000,0,0,2015,1364.0,5,2
Ford Fiesta 1.4 Duratec ZXI,180000.0,80000,1,0,2007,1388.0,5,1
Maruti Celerio VXI,475000.0,14000,1,0,2014,998.0,5,1
Maruti Celerio ZXI AMT Optional,525000.0,28217,1,1,2018,998.0,5,2
Maruti Wagon R LXI,140000.0,90000,1,0,2003,998.0,5,2
Honda City 1.5 GXI,185000.0,120000,1,0,2005,999.0,5,2
Volkswagen Vento 1.0 TSI Highline Plus,1044999.9999999999,26000,1,0,2021,2987.0,5,1
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,3000000.0,100000,0,1,2013,1086.0,7,2
Hyundai Santro Sportz BSIV,500000.0,50000,1,0,2019,1461.0,5,1
Renault Duster 85PS Diesel RxS,875000.0,70000,0,0,2019,1198.0,5,1
Honda Amaze E i-Vtech,362000.0,80000,1,0,2016,1196.0,5,3
Ford Figo Petrol EXI,180000.0,157000,1,0,2010,2184.0,5,3
Mahindra Thar LX 4-Str Hard Top Diesel,1745000.0,15550,0,0,2021,1248.0,4,1
Maruti Ertiga SHVS VDI,800000.0,80000,0,0,2017,2179.0,7,1
Mahindra XUV500 AT W10 FWD,1395000.0,59432,0,1,2017,1598.0,7,1
Skoda Rapid 1.6 MPI Style BSIV,1044999.9999999999,53047,1,0,2020,1598.0,5,1
Volkswagen Vento 1.6 Highline,775000.0,46464,1,0,2016,998.0,5,1
Maruti Zen Estilo VXI BSIII,120000.0,70000,1,0,2007,1461.0,5,4
Renault Duster 85PS Diesel RxS,1075000.0,23000,0,0,2019,2199.0,5,2
Kia Carnival Limousine,3450000.0,30000,0,1,2020,2143.0,7,1
Mercedes-Benz GLC 220d 4MATIC Sport,4875000.0,22000,0,1,2018,2596.0,5,1
Force Gurkha Xplorer,919999.9999999999,35000,0,0,2018,1582.0,7,2
Hyundai Creta 1.6 CRDi SX,1050000.0,80000,0,0,2016,1799.0,5,1
Honda Civic 1.8 S AT,200000.0,100000,1,1,2006,1173.0,5,4
Premier Rio Petrol GLX,350000.0,95000,1,0,2014,2523.0,5,1
Mahindra Jeep CL 500 MDI,260000.0,100000,0,0,1995,1199.0,6,1
Chevrolet Beat LS,180000.0,50000,1,0,2012,1197.0,5,3
Maruti Ritz VXI,525000.0,64000,1,0,2015,1496.0,5,1
Ford Ecosport 1.5 Petrol Titanium Plus AT,1085000.0,15509,1,1,2020,1498.0,5,2
Ford Ecosport 1.5 Diesel Titanium,965000.0,43203,0,0,2018,1086.0,5,2
Hyundai i10 Era,266000.0,80000,1,0,2007,1493.0,5,1
Hyundai Creta SX Diesel,1795000.0,50000,0,0,2020,998.0,5,1
Maruti Celerio ZXI AT,459999.99999999994,40000,1,1,2017,1498.0,5,2
Skoda Rapid 1.5 TDI Ambition BSIV,994999.9999999999,111000,0,0,2020,1298.0,5,1
Maruti Esteem Vxi - BSIII,120000.0,73000,1,0,2006,2982.0,5,2
Toyota Fortuner 4x2 Manual,1675000.0,220000,0,0,2014,1197.0,7,2
Hyundai Grand i10 1.2 Kappa Sportz Option,535000.0,11717,1,0,2017,2143.0,5,2
Mercedes-Benz GLE 250d,5650000.0,46000,0,1,2019,1197.0,5,2
Hyundai Grand i10 Nios Sportz,648000.0,15000,1,0,2021,1248.0,5,1
Maruti Ertiga ZDI,595000.0,110000,0,0,2013,2179.0,7,2
Mahindra XUV500 AT W10 FWD,1425000.0,66968,0,1,2016,1248.0,7,1
Maruti Swift Dzire VDI,500000.0,120000,0,0,2015,2523.0,5,2
Mahindra Bolero ZLX,735000.0,70000,0,0,2018,1197.0,7,1
Maruti Swift Dzire AMT ZXI Plus,755000.0,47000,1,1,2017,1298.0,5,2
Maruti Swift ZXI ABS,250000.0,110000,1,0,2006,1199.0,5,4
Volkswagen Polo Diesel Highline 1.2L,495000.0,81000,0,0,2012,1497.0,5,2
Honda City CVT,225000.0,70000,1,1,2005,1497.0,5,3
Hyundai Creta SX Executive,1595000.0,12662,1,0,2021,1591.0,5,1
Hyundai Creta 1.6 E Plus,1025000.0,14000,1,0,2018,1591.0,5,1
Hyundai Verna 1.6 SX VTVT,575000.0,56000,1,0,2014,1248.0,5,2
Maruti Vitara Brezza VDi Option,996000.0000000001,54000,0,0,2019,1197.0,5,1
Hyundai i20 Magna Plus,775000.0,63000,1,0,2020,1797.0,5,1
Hyundai Elantra SX,520000.0,40000,1,0,2013,1061.0,5,2
Maruti Zen Estilo 1.1 VXI BSIII,210000.0,60000,1,0,2008,1498.0,5,2
Ford Ecosport 1.5 DV5 MT Titanium,600000.0,80000,0,0,2013,1248.0,5,2
Maruti Ertiga SHVS VDI,650000.0,120000,0,0,2016,1462.0,7,1
Toyota Urban cruiser Mid,585000.0,15000,1,0,2022,1298.0,5,2
Maruti Swift Dzire ZXi,292000.0,295000,1,0,2009,1248.0,5,2
Maruti Baleno 1.3 Alpha,650000.0,60000,0,0,2017,1498.0,5,3
Renault Scala RxZ AT,425000.0,50000,1,1,2014,1198.0,5,1
Honda Brio VX,445000.0,55000,1,0,2014,1499.0,5,2
Ford Ecosport 1.5 Ti VCT AT Titanium,675000.0,77000,1,1,2014,1197.0,5,2
Hyundai i20 Sportz 1.2,533000.0,33389,1,0,2015,1396.0,5,1
Hyundai Verna 1.4 VTVT,536000.0,17526,1,0,2014,1197.0,5,1
Hyundai Grand i10 1.2 Kappa Sportz BSIV,564000.0,15757,1,0,2018,1197.0,5,1
Hyundai i10 Sportz,278000.0,8183,1,0,2012,1197.0,5,1
Maruti Baleno 1.2 Zeta,583000.0,32590,1,0,2017,1497.0,5,1
Honda City i VTEC VX,699000.0,45423,1,0,2016,1591.0,5,2
Hyundai Creta 1.6 VTVT AT SX Plus,900000.0,52481,1,1,2016,1197.0,5,2
Maruti Ignis 1.2 Sigma BSIV,453000.0,22915,1,0,2017,1197.0,5,1
Maruti Swift Dzire ZXI,601000.0,72123,1,0,2017,1197.0,5,1
Hyundai i20 1.2 Spotz,575000.0,37965,1,0,2017,1197.0,5,1
Hyundai Grand i10 1.2 Kappa Asta,530000.0,27651,1,0,2018,1199.0,5,1
Honda Jazz 1.2 V i VTEC,495000.0,92771,1,0,2016,1591.0,5,1
Hyundai Verna VTVT 1.6 SX Option,1027999.9999999999,51956,1,0,2018,1198.0,5,1
Mahindra KUV 100 mFALCON G80 K4 Plus 5str,399000.0,34048,1,0,2017,2993.0,5,1
BMW 7 Series 730Ld DPE Signature,6350000.0,47000,0,1,2017,1968.0,5,1
Audi Q3 2.0 TDI,1400000.0,60000,0,1,2014,1950.0,5,3
Mercedes-Benz GLC 220d 4MATIC,4775000.0,43000,0,1,2019,1591.0,5,1
Hyundai Creta 1.6 VTVT E Plus,811000.0,58596,1,0,2017,2967.0,5,1
Audi Q7 45 TDI Quattro Technology,4850000.0,70000,0,1,2017,1248.0,7,1
Maruti Ciaz ZDi Plus SHVS,675000.0,69000,0,0,2016,1197.0,5,1
Hyundai i10 Magna,227999.99999999997,50152,1,0,2011,1461.0,5,1
Renault Duster 85PS Diesel RxL,513999.99999999994,62164,0,0,2014,1591.0,5,1
Hyundai Creta 1.6 VTVT E Plus,819999.9999999999,49929,1,0,2017,1197.0,5,1
Maruti Ignis 1.2 Alpha BSIV,491000.0,60393,1,0,2017,1598.0,5,1
Skoda Rapid 1.6 MPI AT Elegance Plus,588000.0,46281,1,1,2016,1199.0,5,1
Honda Jazz 1.2 V i VTEC,553000.0,53201,1,0,2017,1798.0,5,1
Toyota Corolla Altis G MT,710000.0,80056,1,0,2015,1197.0,5,1
Hyundai Grand i10 Sportz,320000.0,76175,1,0,2013,1497.0,5,1
Honda City i VTEC V,601000.0,51493,1,0,2015,1197.0,5,1
Maruti Swift Dzire ZXI,532000.0,63141,1,0,2015,1248.0,5,1
Maruti Baleno 1.3 Alpha,651000.0,37057,0,0,2017,1798.0,5,2
Toyota Corolla Altis GL MT,852000.0,60865,1,0,2015,2179.0,5,1
Mahindra XUV500 W7 BSIV,1110000.0,45407,0,0,2018,2179.0,7,2
Mahindra XUV500 W5 BSIV,1183000.0,52652,0,0,2019,1497.0,7,1
Mahindra XUV300 W8 Option Diesel BSIV,1060000.0,42923,0,0,2019,1591.0,5,1
Hyundai Creta 1.6 VTVT SX Plus Dual Tone,919999.9999999999,56052,1,0,2017,1396.0,5,1
Hyundai i20 Active 1.4,651000.0,42923,0,0,2017,1591.0,5,1
Hyundai Verna VTVT 1.6 SX,844000.0,32733,1,0,2018,1086.0,5,2
Hyundai Santro Xing GL,211000.0,62207,1,0,2013,1197.0,5,1
Hyundai i20 1.2 Asta Option,603000.0,48352,1,0,2017,1199.0,5,2
Honda Jazz 1.2 V AT i VTEC,600000.0,57080,1,1,2016,1373.0,5,1
Maruti Ciaz ZXi,630000.0,43168,1,0,2016,1248.0,5,1
Maruti SX4 S Cross DDiS 200 Alpha,823000.0,69517,0,0,2017,1197.0,5,1
Maruti Baleno 1.2 CVT Zeta,618000.0,54166,1,1,2016,1399.0,5,1
Ford Figo Diesel ZXI,285000.0,67000,0,0,2014,1197.0,5,1
Maruti Swift Dzire VXi AT,425000.0,21000,1,1,2012,998.0,5,1
Maruti Wagon R LXI CNG Optional,390000.0,67200,Cng,0,2014,1248.0,5,1
Maruti Ciaz ZDi Plus SHVS,675000.0,69000,0,0,2016,998.0,5,1
Maruti Wagon R AMT VXI,425000.0,46000,1,1,2015,1991.0,5,2
Mercedes-Benz CLA 200 Sport Edition,2089999.9999999998,42000,1,1,2016,998.0,5,1
Maruti Wagon R CNG LXI,490000.00000000006,59000,Cng,0,2019,1968.0,5,1
Audi A6 35 TDI,2411000.0,50000,0,1,2015,2179.0,5,1
Mahindra XUV500 W8 FWD,490000.00000000006,115000,0,0,2012,1799.0,7,1
Honda Civic 1.8 V AT,395000.0,68000,1,1,2010,1995.0,5,1
BMW 3 Series 320i Sedan,770000.0,29000,1,1,2012,1199.0,5,2
Honda Jazz V CVT,575000.0,68000,1,1,2016,1199.0,5,1
Honda Jazz 1.2 V i VTEC,545000.0,43000,1,0,2016,1968.0,5,1
Audi Q3 35 TDI Quattro Premium Plus,3000000.0,23000,0,1,2019,1495.0,5,2
Hyundai Accent Executive,185000.0,68000,1,0,2009,1197.0,5,1
Hyundai Grand i10 AT Asta,540000.0,31000,1,1,2016,1497.0,5,1
Honda City 1.5 S MT,325000.0,60000,1,0,2011,1498.0,5,2
Nissan Sunny XL,360000.0,59000,1,0,2013,1199.0,5,1
Chevrolet Beat LT,245000.00000000003,61000,1,0,2014,1991.0,5,1
Mercedes-Benz E-Class E 200 CGI,1500000.0,52000,1,1,2013,1197.0,5,2
Maruti Swift Dzire VXI,585000.0,41000,1,0,2016,1197.0,5,1
Hyundai i20 Asta Option 1.2,495000.0,40008,1,0,2014,1591.0,5,1
Hyundai Creta 1.6 SX,1225000.0,38170,1,0,2019,1248.0,5,1
Maruti Ciaz ZDi Plus SHVS,725000.0,47000,0,0,2016,1248.0,5,1
Maruti SX4 S Cross Alpha DDiS 200 SH,975000.0,42332,0,0,2018,1498.0,5,1
Nissan Sunny XE,285000.0,34000,1,0,2012,1197.0,5,1
Maruti Swift VVT VXI,550000.0,13000,1,0,2017,1462.0,5,1
Maruti Ciaz Alpha AT,1125000.0,10000,1,1,2021,1197.0,5,1
Hyundai i20 1.2 Asta Option with Sunroof,399000.0,37000,1,0,2012,1591.0,5,1
Hyundai Creta 1.6 SX Automatic,1000000.0,39000,1,1,2017,1582.0,5,2
Hyundai Creta 1.6 SX Automatic Diesel,994999.9999999999,129000,0,1,2016,1353.0,5,1
Kia Seltos GTX Plus DCT,1921000.0,20000,1,1,2021,1197.0,5,1
Maruti Swift VXI,399000.0,39000,1,0,2013,998.0,5,1
Maruti Wagon R LXI CNG,465000.00000000006,72000,Cng,0,2017,1582.0,5,1
Hyundai Creta 1.6 CRDi AT SX Plus,1100000.0,63000,0,1,2017,4461.0,5,1
Toyota Land Cruiser VX Premium,9100000.0,90000,0,1,2015,1995.0,7,1
BMW 3 Series GT Luxury Line,2550000.0,66000,0,1,2016,1991.0,5,1
Mercedes-Benz CLA 200 CGI Sport,1950000.0,27000,1,1,2016,1591.0,5,2
Hyundai Verna 1.6 VTVT AT SX,650000.0,94000,1,1,2016,998.0,5,1
Hyundai Venue S Turbo,890000.0,26000,1,0,2019,998.0,5,1
Hyundai Venue SX Opt iMT,1125000.0,1199,1,0,2021,2143.0,5,1
Mercedes-Benz GLE 250d,3950000.0,51000,0,1,2016,2967.0,5,2
Audi Q7 3.0 TDI Quattro Premium Plus,1975000.0,83800,0,1,2013,1364.0,7,2
Toyota Etios Cross 1.4L VD,545000.0,75000,0,0,2016,998.0,5,1
Maruti Alto K10 2010-2014 VXI,225000.0,13000,1,0,2012,1197.0,5,1
Maruti Swift Dzire VXI 1.2 BS IV,625000.0,43136,1,0,2017,1997.0,5,1
Land Rover Range Rover Evoque 2.0 R-Dynamic SE Diesel,7000000.0,18100,0,1,2020,2143.0,5,1
Mercedes-Benz GLE 250d,4250000.0,46000,0,1,2016,1198.0,5,1
Volkswagen Polo Petrol Highline 1.2L,345000.0,32000,1,0,2013,1995.0,5,2
BMW 3 Series 320d Sport Line,1675000.0,50000,0,1,2014,1497.0,5,1
Honda City i VTEC CVT SV,735000.0,58000,1,1,2016,1497.0,5,1
Honda City VTEC,158000.0,86108,1,0,2006,1198.0,5,1
Nissan Micra XV,250000.0,55630,1,0,2011,1199.0,5,1
Chevrolet Beat LS,134000.0,63723,1,0,2010,2400.0,5,1
Volvo S60 D5 Summum,1325000.0,33000,0,1,2014,998.0,5,2
Maruti Wagon R LXI CNG,340000.0,75270,Cng,0,2016,1197.0,5,1
Hyundai i20 1.2 Asta,264000.0,80502,1,0,2011,1368.0,5,3
Fiat Linea 1.4 Emotion,224000.00000000003,39520,1,0,2013,2498.0,5,1
Toyota Camry 2.5 Hybrid,1800000.0,38000,1,1,2017,2179.0,5,1
Mahindra XUV500 W8 2WD,463000.0,116509,0,0,2012,2967.0,7,2
Audi A6 3.0 TDI Quattro Technology,1085000.0,76398,0,1,2012,1995.0,5,2
BMW 3 Series 320d Luxury Line,2674000.0,36000,0,1,2017,1248.0,5,1
Maruti Ciaz VDi Plus SHVS,604000.0,64803,0,0,2016,1197.0,5,1
Hyundai i20 1.2 Sportz,252000.0,34453,1,0,2010,1197.0,5,1
Maruti Swift Dzire AMT VXI,575000.0,17348,1,1,2017,1968.0,5,2
Audi Q5 2.0 TDI Premium Plus,1465000.0,51000,0,1,2013,1497.0,5,2
Honda City i VTEC VX Option,565000.0,58000,1,0,2014,1497.0,5,1
Tata Nexon 1.5 Revotorq XM,600000.0,102732,0,0,2018,1498.0,5,1
Nissan Sunny XL CVT,400000.0,90592,1,1,2013,1995.0,5,1
BMW X1 sDrive 20d xLine,4375000.0,22000,0,1,2020,0.0,5,1
Tata Nexon EV Prime XZ Plus,1550000.0,10000,Electric,1,2022,2993.0,5,1
BMW 7 Series 730Ld M Sport,7250000.0,22000,0,1,2017,1193.0,4,1
Tata Zest Revotron 1.2T XMS,325000.0,65000,1,0,2015,1995.0,5,2
Hyundai Tucson 2.0 e-VGT 2WD AT GL,1625000.0,59000,0,1,2018,1199.0,5,1
Honda Jazz 1.2 V AT i VTEC Privilege,495000.0,42306,1,1,2015,1197.0,5,1
Maruti Swift Dzire VXI,465000.00000000006,26000,1,0,2014,998.0,5,1
Maruti A-Star Vxi,160000.0,71000,1,0,2009,1984.0,5,3
Volkswagen Beetle 2.0,1175000.0,44000,1,1,2010,1999.0,4,1
Land Rover Discovery Sport Si4 HSE,3700000.0,11000,1,1,2017,1198.0,5,1
Honda Amaze VX i-Vtech,470000.0,19062,1,0,2015,1199.0,5,1
Honda WR-V i-VTEC VX,835000.0,28000,1,0,2018,2993.0,5,1
BMW X5 xDrive 30d,3200000.0,78000,0,1,2015,1197.0,5,1
Hyundai Grand i10 Asta,390000.0,28148,1,0,2014,1199.0,5,1
Volkswagen Polo Diesel Highline 1.2L,398000.0,83634,0,0,2013,1373.0,5,1
Maruti Ertiga BSIV ZXI,711000.0,36845,1,0,2016,1798.0,7,1
Toyota Corolla Altis VL AT,781000.0,57000,1,1,2015,1591.0,5,1
Hyundai Creta 1.6 VTVT SX Plus,825000.0,43417,1,0,2015,1199.0,5,1
Honda Amaze S CVT Petrol BSIV,775000.0,4800,1,1,2019,1197.0,5,1
Maruti Ritz VXi,300000.0,58955,1,0,2014,2143.0,5,1
Mercedes-Benz E-Class E250 CDI,2025000.0,30000,0,1,2015,1591.0,5,2
Hyundai Creta 1.6 VTVT SX Plus,911000.0,45005,1,0,2016,1493.0,5,1
Mahindra TUV 300 T8 AMT,599000.0,42032,0,1,2016,1498.0,7,2
Honda Mobilio S i-DTEC,436000.00000000006,89653,0,0,2014,3198.0,7,3
